number,incident_state,reassignment_count,reopen_count,made_sla,caller_id,opened_by,opened_at,contact_type,location,category,subcategory,u_symptom,impact,urgency,priority,assignment_group,assigned_to,knowledge,resolved_by,resolved_at
INC0018829,Active,0,0,True,Caller 663,Opened by  46,2016-04-13 16:18:00,Phone,Location 204,Category 8,Subcategory 281,Unknown,3 - Low,2 - Medium,3 - Moderate,Group 53,Resolver 121,False,Resolved by 109,2016-04-14 09:15:00
INC0018839,Closed,1,0,False,Caller 3685,Opened by  354,2016-04-13 16:27:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,2 - Medium,3 - Moderate,Group 14,Resolver 171,False,Resolved by 154,2016-05-12 17:36:00
INC0018839,Resolved,1,0,True,Caller 3685,Opened by  354,2016-04-13 16:27:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,2 - Medium,3 - Moderate,Group 14,Resolver 171,False,Resolved by 154,2016-05-12 17:36:00
INC0018839,Awaiting User Info,1,0,True,Caller 3685,Opened by  354,2016-04-13 16:27:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,2 - Medium,3 - Moderate,Group 14,Resolver 171,False,Resolved by 154,2016-05-12 17:36:00
INC0018839,Awaiting User Info,1,0,True,Caller 3685,Opened by  354,2016-04-13 16:27:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,2 - Medium,3 - Moderate,Group 14,Unknown,False,Resolved by 154,2016-05-12 17:36:00
INC0018839,Awaiting User Info,0,0,True,Caller 3685,Opened by  354,2016-04-13 16:27:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,2 - Medium,3 - Moderate,Group 70,Resolver 47,False,Resolved by 154,2016-05-12 17:36:00
INC0018839,New,0,0,True,Caller 3685,Opened by  354,2016-04-13 16:27:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,2 - Medium,3 - Moderate,Group 70,Resolver 171,False,Resolved by 154,2016-05-12 17:36:00
INC0018897,Closed,4,0,False,Caller 1228,Opened by  305,2016-04-13 21:11:00,Phone,Location 204,Category 46,Subcategory 150,Unknown,1 - High,1 - High,1 - Critical,Group 58,Resolver 156,False,Resolved by 140,2016-04-14 12:21:00
INC0018897,Resolved,4,0,True,Caller 1228,Opened by  305,2016-04-13 21:11:00,Phone,Location 204,Category 46,Subcategory 150,Unknown,1 - High,1 - High,1 - Critical,Group 58,Resolver 156,False,Resolved by 140,2016-04-14 12:21:00
INC0018897,Resolved,3,0,True,Caller 1228,Opened by  305,2016-04-13 21:11:00,Phone,Location 204,Category 46,Subcategory 150,Unknown,1 - High,1 - High,1 - Critical,Group 58,Resolver 156,False,Resolved by 140,2016-04-14 12:21:00
INC0018897,Active,2,0,True,Caller 1228,Opened by  305,2016-04-13 21:11:00,Phone,Location 204,Category 46,Subcategory 150,Unknown,1 - High,1 - High,1 - Critical,Group 10,Unknown,False,Resolved by 140,2016-04-14 12:21:00
INC0018897,Active,1,0,True,Caller 1228,Opened by  305,2016-04-13 21:11:00,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,1 - High,1 - High,1 - Critical,Group 58,Unknown,False,Resolved by 140,2016-04-14 12:21:00
INC0018897,Active,0,0,True,Caller 1228,Opened by  305,2016-04-13 21:11:00,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Resolver 155,False,Resolved by 140,2016-04-14 12:21:00
INC0018897,New,0,0,True,Caller 1228,Opened by  305,2016-04-13 21:11:00,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Resolver 156,False,Resolved by 140,2016-04-14 12:21:00
INC0018897,New,0,0,True,Caller 1228,Opened by  305,2016-04-13 21:11:00,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,1 - High,2 - Medium,2 - High,Group 57,Resolver 156,False,Resolved by 140,2016-04-14 12:21:00
INC0018901,Closed,1,0,False,Caller 1336,Opened by  17,2016-04-13 21:41:00,Phone,Location 161,Category 46,Subcategory 249,Unknown,1 - High,2 - Medium,2 - High,Group 55,Resolver 214,False,Resolved by 195,2016-04-13 23:30:00
INC0018901,Resolved,1,0,True,Caller 1336,Opened by  17,2016-04-13 21:41:00,Phone,Location 161,Category 46,Subcategory 249,Unknown,1 - High,2 - Medium,2 - High,Group 55,Resolver 214,False,Resolved by 195,2016-04-13 23:30:00
INC0018901,New,1,0,True,Caller 1336,Opened by  17,2016-04-13 21:41:00,Phone,Location 161,Category 46,Subcategory 249,Unknown,1 - High,2 - Medium,2 - High,Group 55,Resolver 214,False,Resolved by 195,2016-04-13 23:30:00
INC0018901,New,0,0,True,Caller 1336,Opened by  17,2016-04-13 21:41:00,Phone,Location 161,Category 46,Subcategory 249,Unknown,1 - High,2 - Medium,2 - High,Group 57,Resolver 214,False,Resolved by 195,2016-04-13 23:30:00
INC0018908,Closed,9,0,False,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 150,Unknown,1 - High,1 - High,1 - Critical,Group 58,Resolver 156,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,Resolved,9,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 150,Unknown,1 - High,1 - High,1 - Critical,Group 58,Resolver 156,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,Resolved,8,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 150,Unknown,1 - High,1 - High,1 - Critical,Group 58,Resolver 156,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,Active,7,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 150,Unknown,1 - High,1 - High,1 - Critical,Group 10,Unknown,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,Active,6,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 191,Symptom 491,1 - High,1 - High,1 - Critical,Group 58,Unknown,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,Active,5,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 150,Symptom 491,1 - High,1 - High,1 - Critical,Group 10,Unknown,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,Active,4,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 250,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Resolver 155,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,New,4,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 250,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Resolver 156,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,New,3,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 250,Symptom 491,1 - High,1 - High,1 - Critical,Group 55,Resolver 156,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,New,2,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 250,Symptom 491,1 - High,1 - High,1 - Critical,Group 57,Resolver 156,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,New,2,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 250,Symptom 491,1 - High,2 - Medium,2 - High,Group 57,Resolver 156,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,New,1,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,1 - High,2 - Medium,2 - High,Group 55,Resolver 156,False,Resolved by 140,2016-04-14 12:15:00
INC0018908,New,0,0,True,Caller 2001,Opened by  58,2016-04-13 22:24:00,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,1 - High,2 - Medium,2 - High,Group 70,Resolver 156,False,Resolved by 140,2016-04-14 12:15:00
INC0018937,Closed,0,0,True,Caller 3179,Opened by  131,2016-04-14 07:29:00,Phone,Location 131,Category 53,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 73,False,Resolved by 66,2016-04-14 07:34:00
INC0018937,Resolved,0,0,True,Caller 3179,Opened by  131,2016-04-14 07:29:00,Phone,Location 131,Category 53,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 73,False,Resolved by 66,2016-04-14 07:34:00
INC0018937,Active,0,0,True,Caller 3179,Opened by  131,2016-04-14 07:29:00,Phone,Location 131,Category 53,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 73,False,Resolved by 66,2016-04-14 07:34:00
INC0018955,Closed,5,0,True,Caller 122,Opened by  131,2016-04-14 08:17:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 39,Resolver 194,False,Resolved by 177,2016-04-15 11:12:00
INC0018955,Resolved,5,0,True,Caller 122,Opened by  131,2016-04-14 08:17:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 39,Resolver 194,False,Resolved by 177,2016-04-15 11:12:00
INC0018955,Active,5,0,True,Caller 122,Opened by  131,2016-04-14 08:17:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 39,Resolver 194,False,Resolved by 177,2016-04-15 11:12:00
INC0018955,New,4,0,True,Caller 122,Opened by  131,2016-04-14 08:17:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 194,False,Resolved by 177,2016-04-15 11:12:00
INC0018955,New,3,0,True,Caller 122,Opened by  131,2016-04-14 08:17:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 194,False,Resolved by 177,2016-04-15 11:12:00
INC0018955,New,2,0,True,Caller 122,Opened by  131,2016-04-14 08:17:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 20,Resolver 194,False,Resolved by 177,2016-04-15 11:12:00
INC0018955,New,1,0,True,Caller 122,Opened by  131,2016-04-14 08:17:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,3 - Low,3 - Moderate,Unknown,Resolver 194,False,Resolved by 177,2016-04-15 11:12:00
INC0018955,New,0,0,True,Caller 122,Opened by  131,2016-04-14 08:17:00,Phone,Location 143,Category 32,Subcategory 300,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 194,False,Resolved by 177,2016-04-15 11:12:00
INC0018960,Closed,1,0,True,Caller 5087,Opened by  174,2016-04-14 08:18:00,Phone,Location 37,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 29,Resolver 31,False,Resolved by 30,2016-04-19 10:49:00
INC0018960,Resolved,1,0,True,Caller 5087,Opened by  174,2016-04-14 08:18:00,Phone,Location 37,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 29,Resolver 31,False,Resolved by 30,2016-04-19 10:49:00
INC0018960,New,1,0,True,Caller 5087,Opened by  174,2016-04-14 08:18:00,Phone,Location 37,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 29,Resolver 31,False,Resolved by 30,2016-04-19 10:49:00
INC0018960,New,0,0,True,Caller 5087,Opened by  174,2016-04-14 08:18:00,Phone,Location 37,Category 28,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 31,False,Resolved by 30,2016-04-19 10:49:00
INC0019014,New,0,0,True,Caller 5331,Opened by  512,2016-04-14 09:18:00,Phone,Location 204,Category 23,Subcategory 3,Symptom 9,3 - Low,3 - Low,3 - Moderate,Group 20,Resolver 219,False,Resolved by 200,2016-04-14 12:59:00
INC0019020,Closed,2,0,True,Caller 1193,Opened by  131,2016-04-14 09:25:00,Phone,Location 108,Category 40,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 69,Resolver 92,False,Resolved by 83,2016-04-18 10:23:00
INC0019020,Resolved,2,0,True,Caller 1193,Opened by  131,2016-04-14 09:25:00,Phone,Location 108,Category 40,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 69,Resolver 92,False,Resolved by 83,2016-04-18 10:23:00
INC0019020,Awaiting Problem,2,0,True,Caller 1193,Opened by  131,2016-04-14 09:25:00,Phone,Location 108,Category 40,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 69,Resolver 92,False,Resolved by 83,2016-04-18 10:23:00
INC0019020,Active,2,0,True,Caller 1193,Opened by  131,2016-04-14 09:25:00,Phone,Location 108,Category 40,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 69,Unknown,False,Resolved by 83,2016-04-18 10:23:00
INC0019020,Active,1,0,True,Caller 1193,Opened by  131,2016-04-14 09:25:00,Phone,Location 108,Category 40,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 27,Resolver 111,False,Resolved by 83,2016-04-18 10:23:00
INC0019020,New,1,0,True,Caller 1193,Opened by  131,2016-04-14 09:25:00,Phone,Location 108,Category 40,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 27,Unknown,False,Resolved by 83,2016-04-18 10:23:00
INC0019020,New,0,0,True,Caller 1193,Opened by  131,2016-04-14 09:25:00,Phone,Location 108,Category 40,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 69,Unknown,False,Resolved by 83,2016-04-18 10:23:00
INC0019035,Closed,3,0,False,Caller 4502,Opened by  131,2016-04-14 09:39:00,Phone,Location 108,Category 19,Subcategory 163,Symptom 504,1 - High,2 - Medium,2 - High,Group 73,Resolver 196,False,Resolved by 178,2016-04-19 09:47:00
INC0019035,Resolved,3,0,True,Caller 4502,Opened by  131,2016-04-14 09:39:00,Phone,Location 108,Category 19,Subcategory 163,Symptom 504,1 - High,2 - Medium,2 - High,Group 73,Resolver 196,False,Resolved by 178,2016-04-19 09:47:00
INC0019035,Active,3,0,True,Caller 4502,Opened by  131,2016-04-14 09:39:00,Phone,Location 108,Category 19,Subcategory 163,Symptom 504,1 - High,2 - Medium,2 - High,Group 73,Resolver 196,False,Resolved by 178,2016-04-19 09:47:00
INC0019035,New,3,0,True,Caller 4502,Opened by  131,2016-04-14 09:39:00,Phone,Location 108,Category 19,Subcategory 163,Symptom 504,1 - High,2 - Medium,2 - High,Group 73,Unknown,False,Resolved by 178,2016-04-19 09:47:00
INC0019035,New,2,0,True,Caller 4502,Opened by  131,2016-04-14 09:39:00,Phone,Location 108,Category 19,Subcategory 163,Symptom 504,1 - High,2 - Medium,2 - High,Group 70,Unknown,False,Resolved by 178,2016-04-19 09:47:00
INC0019035,New,1,0,True,Caller 4502,Opened by  131,2016-04-14 09:39:00,Phone,Location 108,Category 19,Subcategory 163,Symptom 504,1 - High,2 - Medium,2 - High,Group 27,Unknown,False,Resolved by 178,2016-04-19 09:47:00
INC0019035,New,0,0,True,Caller 4502,Opened by  131,2016-04-14 09:39:00,Phone,Location 108,Category 19,Subcategory 163,Symptom 504,1 - High,2 - Medium,2 - High,Group 72,Unknown,False,Resolved by 178,2016-04-19 09:47:00
INC0019036,Closed,0,0,True,Caller 3685,Opened by  354,2016-04-14 09:42:00,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,3 - Low,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,Resolved by 177,2016-04-14 10:52:00
INC0019036,Resolved,0,0,True,Caller 3685,Opened by  354,2016-04-14 09:42:00,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,3 - Low,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,Resolved by 177,2016-04-14 10:52:00
INC0019036,New,0,0,True,Caller 3685,Opened by  354,2016-04-14 09:42:00,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,3 - Low,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,Resolved by 177,2016-04-14 10:52:00
INC0019047,Closed,0,0,True,Caller 705,Opened by  131,2016-04-14 10:03:00,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 73,False,Resolved by 66,2016-04-14 10:05:00
INC0019047,Resolved,0,0,True,Caller 705,Opened by  131,2016-04-14 10:03:00,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 73,False,Resolved by 66,2016-04-14 10:05:00
INC0019047,Active,0,0,True,Caller 705,Opened by  131,2016-04-14 10:03:00,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 73,False,Resolved by 66,2016-04-14 10:05:00
INC0019075,Closed,0,0,False,Caller 3763,Opened by  360,2016-04-14 10:34:00,Phone,Location 176,Category 46,Subcategory 220,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,False,Resolved by 158,2016-04-14 15:34:00
INC0019075,Resolved,0,0,True,Caller 3763,Opened by  360,2016-04-14 10:34:00,Phone,Location 176,Category 46,Subcategory 220,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,False,Resolved by 158,2016-04-14 15:34:00
INC0019075,Active,0,0,True,Caller 3763,Opened by  360,2016-04-14 10:34:00,Phone,Location 176,Category 46,Subcategory 220,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 193,False,Resolved by 158,2016-04-14 15:34:00
INC0019075,Active,0,0,True,Caller 3763,Opened by  360,2016-04-14 10:34:00,Phone,Location 176,Category 46,Subcategory 220,Unknown,1 - High,1 - High,1 - Critical,Group 66,Resolver 175,False,Resolved by 158,2016-04-14 15:34:00
INC0019163,Closed,0,0,True,Caller 4103,Opened by  131,2016-04-14 12:18:00,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 57,False,Resolved by 53,2016-04-14 16:26:00
INC0019163,Resolved,0,0,True,Caller 4103,Opened by  131,2016-04-14 12:18:00,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 57,False,Resolved by 53,2016-04-14 16:26:00
INC0019163,New,0,0,True,Caller 4103,Opened by  131,2016-04-14 12:18:00,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 57,False,Resolved by 53,2016-04-14 16:26:00
INC0019167,Closed,1,0,True,Caller 3288,Opened by  131,2016-04-14 12:23:00,Phone,Location 204,Category 9,Subcategory 145,Symptom 466,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 57,False,Resolved by 53,2016-04-27 11:54:00
INC0019167,Resolved,1,0,True,Caller 3288,Opened by  131,2016-04-14 12:23:00,Phone,Location 204,Category 9,Subcategory 145,Symptom 466,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 57,False,Resolved by 53,2016-04-27 11:54:00
INC0019167,Active,1,0,True,Caller 3288,Opened by  131,2016-04-14 12:23:00,Phone,Location 204,Category 9,Subcategory 145,Symptom 466,3 - Low,3 - Low,3 - Moderate,Group 25,Resolver 57,False,Resolved by 53,2016-04-27 11:54:00
INC0019167,New,0,0,True,Caller 3288,Opened by  131,2016-04-14 12:23:00,Phone,Location 204,Category 9,Subcategory 145,Symptom 466,3 - Low,3 - Low,3 - Moderate,Group 9,Resolver 57,False,Resolved by 53,2016-04-27 11:54:00
INC0019176,Closed,0,0,True,Caller 2568,Opened by  131,2016-04-14 12:34:00,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 73,False,Resolved by 66,2016-04-14 12:37:00
INC0019176,Resolved,0,0,True,Caller 2568,Opened by  131,2016-04-14 12:34:00,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 73,False,Resolved by 66,2016-04-14 12:37:00
INC0019176,New,0,0,True,Caller 2568,Opened by  131,2016-04-14 12:34:00,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,3 - Low,3 - Low,3 - Moderate,Group 70,Unknown,False,Resolved by 66,2016-04-14 12:37:00
INC0019272,Closed,1,0,False,Caller 519,Opened by  24,2016-04-14 14:50:00,Phone,Location 204,Category 46,Subcategory 231,Unknown,1 - High,1 - High,1 - Critical,Group 37,Resolver 153,False,Resolved by 137,2016-05-02 17:05:00
INC0019272,Resolved,1,0,True,Caller 519,Opened by  24,2016-04-14 14:50:00,Phone,Location 204,Category 46,Subcategory 231,Unknown,1 - High,1 - High,1 - Critical,Group 37,Resolver 153,False,Resolved by 137,2016-05-02 17:05:00
INC0019272,Active,1,0,True,Caller 519,Opened by  24,2016-04-14 14:50:00,Phone,Location 204,Category 46,Subcategory 231,Unknown,1 - High,1 - High,1 - Critical,Group 37,Resolver 153,False,Resolved by 137,2016-05-02 17:05:00
INC0019362,Closed,0,0,False,Caller 3067,Opened by  17,2016-04-14 17:20:00,Phone,Location 54,Category 46,Subcategory 248,Unknown,1 - High,2 - Medium,2 - High,Group 57,Resolver 155,False,Resolved by 139,2016-04-15 09:16:00
INC0019362,Resolved,0,0,True,Caller 3067,Opened by  17,2016-04-14 17:20:00,Phone,Location 54,Category 46,Subcategory 248,Unknown,1 - High,2 - Medium,2 - High,Group 57,Resolver 155,False,Resolved by 139,2016-04-15 09:16:00
INC0019362,New,0,0,True,Caller 3067,Opened by  17,2016-04-14 17:20:00,Phone,Location 54,Category 46,Subcategory 248,Unknown,1 - High,2 - Medium,2 - High,Group 57,Resolver 155,False,Resolved by 139,2016-04-15 09:16:00
INC0019512,Closed,0,0,True,Caller 1189,Opened by  131,2016-04-15 09:30:00,Phone,Location 161,Category 20,Subcategory 125,Symptom 491,3 - Low,3 - Low,3 - Moderate,Group 70,Resolver 73,False,Resolved by 66,2016-04-15 09:36:00
